family,n_train,oracle_auc,gate_auc,cv_auc,k4_auc,oracle_K,gate_K,cv_K
linear,200,0.581195913461538,0.581195913461538,0.573975360576923,0.573975360576923,1,1,3.0
linear,500,0.808827191795413,0.650003350566246,0.808827191795413,0.599528320286128,3,5,3.0
linear,500,0.994740994740995,0.975753975753976,0.975753975753976,0.994740994740995,4,5,5.0
linear,500,0.91984321749148,0.91984321749148,0.673762780204483,0.909357549720796,5,5,1.0
linear,500,0.937503500504073,0.91834874221888,0.934649589540894,0.922360819958074,3,5,2.0
linear,500,0.879140574757134,0.87035258958764,0.818193274663418,0.879140574757134,4,2,3.0
linear,500,0.930655937473737,0.898407829389424,0.913616690478191,0.930655937473737,4,1,5.0
linear,500,0.916884188418842,0.916884188418842,0.836964696469647,0.832788278827883,5,5,2.0
linear,500,0.63467942235306,0.568810386201612,0.63467942235306,0.522603032276328,3,1,3.0
linear,300,0.915895175263428,0.864770044012296,0.864770044012296,0.915895175263428,4,5,5.0
linear,1000,0.982688268826883,0.982688268826883,0.956738173817382,0.941587658765877,5,5,1.0
linear,1000,0.9744595805449,0.9744595805449,0.952958806517035,0.952958806517035,5,5,4.0
linear,500,0.817512440299067,0.817512440299067,0.817512440299067,0.751669125553249,5,5,5.0
linear,300,0.67974442017524,0.660619617885567,0.642724511059225,0.676795460821973,3,5,2.0
linear,1000,0.825390444131762,0.825390444131762,0.809147648234763,0.813725372543255,1,1,3.0
linear,500,0.861390361909034,0.827469900991685,0.827469900991685,0.802863010461558,2,5,5.0
linear,300,0.61819866693872,0.583000768150557,0.583000768150557,0.61819866693872,4,1,1.0
linear,300,0.663891164710461,0.663891164710461,0.663891164710461,0.617263332062875,5,5,5.0
linear,1000,0.905430387348614,0.905430387348614,0.545035531978781,0.784638174356921,5,5,3.0
linear,500,0.81792938159128,0.755144236684402,0.703554327200561,0.81792938159128,4,5,1.0
linear,500,0.97885876764354,0.97885876764354,0.977502611263852,0.972950407997471,1,1,5.0
linear,1000,0.882400554578276,0.882400554578276,0.879554534198326,0.879554534198326,1,1,4.0
linear,1000,0.977645888620708,0.949825582093495,0.949825582093495,0.951450180321898,3,5,5.0
linear,200,0.742404212671037,0.721935290827013,0.710773653993761,0.742404212671037,4,1,2.0
linear,200,0.851269781744544,0.851269781744544,0.803052076301908,0.803052076301908,1,1,4.0
radial,200,0.462017860568069,0.4313576713703,0.4313576713703,0.380011508710464,1,5,5.0
radial,500,0.737129522736714,0.723820950405959,0.733534623786911,0.735915733463521,2,1,5.0
radial,300,0.535671313007904,0.521906463984545,0.535671313007904,0.535671313007904,2,1,3.0
radial,300,0.533224089592158,0.506387993493592,0.533224089592158,0.533224089592158,4,1,4.0
radial,300,0.657377520526541,0.625908911725791,0.657377520526541,0.657377520526541,2,1,3.0
radial,500,0.579627380203006,0.575913230781336,0.544125349162011,0.544125349162011,1,5,4.0
radial,1000,0.59127147228257,0.524172424141598,0.54962356226228,0.59127147228257,4,5,2.0
radial,300,0.451882793326557,0.451882793326557,,,1,1,3.0
radial,1000,0.906266845226063,0.900873214406037,0.903682155852031,0.902761458965029,5,1,3.0
radial,500,0.506444181038081,0.506444181038081,,,1,1,3.0
radial,500,0.497183087854115,0.483050062948974,0.483050062948974,0.497183087854115,2,1,1.0
radial,500,0.769547294810453,0.761251380198749,0.723294074346706,0.769547294810453,4,1,5.0
radial,500,0.871162735206933,0.844657120219766,0.871162735206933,0.871162735206933,2,1,3.0
radial,500,0.8581992091676,0.85648332247689,0.8581992091676,0.826004078895606,2,1,3.0
radial,200,0.621705756929637,0.621705756929637,0.588877230389406,0.576226012793177,5,5,1.0
radial,200,0.60632968849229,0.60632968849229,0.586276786732019,0.586276786732019,1,1,4.0
radial,1000,0.606696876792886,0.593235665877797,0.606696876792886,0.606696876792886,2,1,4.0
radial,1000,0.746730688398296,0.746730688398296,,,1,1,2.0
radial,1000,0.758689983757227,0.644673042715784,0.641480169069306,0.640832565003697,2,5,1.0
radial,1000,0.793345130058899,0.791829924922268,0.791543770064966,0.791655501908542,3,1,5.0
radial,200,0.744257046243482,0.744257046243482,0.744257046243482,0.676634783516894,5,5,5.0
radial,1000,0.768033548039308,0.700020861371571,0.73756486871182,0.73756486871182,2,5,4.0
radial,1000,0.880813351435935,0.879139244293078,0.879139244293078,0.860585275911267,3,5,5.0
radial,1000,0.887152195031156,0.862330979516249,0.87853111775464,0.832180475343478,2,1,5.0
radial,500,0.680714503115527,0.680714503115527,0.641471349303591,0.641471349303591,1,1,2.0
radial,500,0.58756328125,0.52530234375,0.55013125,0.56395234375,5,1,2.0
radial,500,0.634932484845989,0.634932484845989,,,1,1,5.0
radial,200,0.531949899253557,0.49846060128532,0.531949899253557,0.531949899253557,2,1,4.0
radial,500,0.824189452674884,0.823187757993995,0.824189452674884,0.824189452674884,2,1,3.0
radial,500,0.908196834557142,0.878523638900339,0.878523638900339,0.893947132393243,3,5,5.0
radial,500,0.898390417066778,0.898390417066778,0.716007964281648,0.787271356900379,5,5,2.0
radial,500,0.836751232615609,0.836751232615609,0.82033634765433,0.82033634765433,1,1,4.0
radial,500,0.72973638433399,0.718742005832545,0.72973638433399,0.706610856718938,2,1,3.0
radial,300,0.676691166722242,0.649474109219761,0.649474109219761,0.676691166722242,4,5,5.0
radial,300,0.564076844329965,0.520270911762763,0.490796409583251,0.490796409583251,3,5,4.0
radial,300,0.537426968283369,0.511695793601793,0.511695793601793,0.521294247787611,1,5,5.0
radial,200,0.695912346824003,0.695912346824003,,,1,1,5.0
radial,200,0.618554815224698,0.499217431666751,0.618554815224698,0.618554815224698,2,1,5.0
radial,300,0.639423382886904,0.639423382886904,0.631280841980698,0.631280841980698,1,1,4.0
radial,500,0.784410406532913,0.784410406532913,0.784410406532913,0.774041328464203,5,5,5.0
radial,500,0.798821493467163,0.798821493467163,,,1,1,2.0
radial,500,0.661844592348755,0.656550972924701,0.661844592348755,0.661844592348755,2,1,2.0
radial,200,0.537776849652581,0.520800282721214,0.520800282721214,0.537776849652581,2,1,1.0
radial,200,0.7338441498847,0.724121306466696,0.7338441498847,0.651508198816211,3,5,3.0
radial,1000,0.564093596179685,0.564093596179685,0.534142715623796,0.534142715623796,1,1,4.0
radial,300,0.556395011253711,0.478201920314146,0.529512558662963,0.529512558662963,2,5,4.0
radial,500,0.58263481551561,0.58263481551561,0.529559399918908,0.529559399918908,1,1,4.0
radial,500,0.613601724912317,0.612007947735057,0.612007947735057,0.604692871299694,5,1,1.0
radial,1000,0.692973424129673,0.692973424129673,0.66386925795053,0.66386925795053,5,5,4.0
radial,1000,0.599230873093441,0.599230873093441,,,1,1,3.0
radial,1000,0.642033754249636,0.632850291403594,0.642033754249636,0.642033754249636,2,1,3.0
radial,1000,0.680166352338121,0.66893950384448,0.680166352338121,0.674092557667199,5,1,5.0
radial,300,0.768068727138495,0.768068727138495,0.630005704889426,0.752641363804154,5,5,2.0
radial,300,0.678324948026555,0.677829778824423,0.565925403339328,0.638488392505225,3,5,1.0
radial,500,0.745575486014371,0.737111822799232,0.727914929333838,0.727914929333838,5,1,2.0
radial,500,0.824947062861781,0.777073706153094,0.824947062861781,0.824947062861781,2,1,4.0
radial,1000,0.669272126365442,0.669272126365442,0.666402564858491,0.666402564858491,1,1,2.0
radial,300,0.639414370086249,0.639183987330474,0.639414370086249,0.639414370086249,2,1,4.0
radial,300,0.535754915060126,0.528056881084176,0.535754915060126,0.535754915060126,2,1,3.0
radial,1000,0.6994337770031,0.693974587645343,0.664692487185014,0.692970838162056,3,1,5.0
radial,1000,0.535301236363636,0.535301236363636,0.499745745454545,0.499745745454545,1,1,2.0
radial,300,0.727298231484278,0.660857746904259,0.666644518272425,0.589866102889359,1,5,3.0
radial,500,0.596411699643298,0.58203846713721,0.58203846713721,0.555344876709329,3,5,5.0
radial,500,0.590655920001775,0.590655920001775,0.524493355665986,0.546436851095927,5,5,1.0
radial,500,0.671884670435903,0.649998866788356,0.66096312529311,0.66096312529311,5,1,4.0
radial,200,0.620888934686657,0.56777387175656,0.620888934686657,0.542607777782181,5,1,5.0
radial,200,0.579102444103524,0.579102444103524,0.503185512977435,0.552246658949805,5,5,3.0
radial,200,0.617631799519507,0.568878751613597,0.568878751613597,0.572782200229489,2,5,5.0
radial,1000,0.725347672866506,0.725347672866506,0.689701100636919,0.720838086748479,5,5,2.0
radial,500,0.495145778387948,0.488519093897901,0.488519093897901,0.49428375302576,5,1,1.0
radial,500,0.748610592122043,0.609874434301915,0.74093054245726,0.74093054245726,3,1,4.0
radial,500,0.866303397206613,0.691672209100764,0.536392189619326,0.834193719854832,3,5,1.0
radial,200,0.628172692090582,0.58587055467125,0.628172692090582,0.602745386215349,3,5,3.0
radial,1000,0.903128125,0.84365234375,0.84365234375,0.88136484375,2,5,5.0
radial,300,0.627218681469298,0.607265665312178,0.596065934597523,0.596065934597523,2,5,4.0
radial,300,0.535133622761185,0.535133622761185,0.495466478177113,0.495466478177113,1,1,4.0
radial,500,0.659859090625105,0.659859090625105,,,1,1,5.0
radial,300,0.50394093308088,0.50394093308088,,,1,1,4.0
radial,300,0.519404962228348,0.498471573656852,0.498471573656852,0.519404962228348,2,1,1.0
radial,500,0.500775168735836,0.49410271332151,0.500775168735836,0.500775168735836,2,1,4.0
radial,300,0.572793330657569,0.510107804033715,0.510107804033715,0.556727247641983,3,5,5.0
radial,300,0.505300546448087,0.505300546448087,0.50311948297604,0.50311948297604,1,1,4.0
radial,1000,0.831402860575288,0.756202257633112,0.791821557827293,0.791821557827293,1,5,4.0
radial,1000,0.674218430640718,0.632891377114251,0.674218430640718,0.648919103054,3,5,3.0
radial,1000,0.661630242018182,0.661630242018182,0.627791895291794,0.627076819139474,5,5,2.0
radial,1000,0.679279588024068,0.677281981916408,0.677281981916408,0.679279588024068,2,1,1.0
radial,500,0.600853001165501,0.560042977855478,0.600853001165501,0.600853001165501,4,5,4.0
radial,500,0.709660331169415,0.709660331169415,0.709234768527068,0.709234768527068,1,1,3.0
radial,500,0.775736093878406,0.694851874828792,0.743347056833014,0.775620780225269,3,1,5.0
radial,300,0.564758408294349,0.451469917000483,0.516164885123857,0.564758408294349,4,5,3.0
radial,200,0.569998237264234,0.536963058094734,0.548580494069653,0.548580494069653,3,5,4.0
radial,500,0.805725677830941,0.799506808980493,0.719285977180714,0.791499202551834,3,5,1.0
radial,200,0.604114218024253,0.604114218024253,,,1,1,3.0
radial,500,0.816623099889741,0.796759264994749,0.816623099889741,0.802539949977356,3,1,3.0
radial,200,0.827030097899188,0.827030097899188,0.818257378446175,0.710051670127345,1,1,2.0
radial,200,0.497908989796412,0.497908989796412,,,1,1,5.0
radial,200,0.76085448330093,0.731770128358828,0.697405752416177,0.68905651046336,2,1,3.0
radial,200,0.51374445818522,0.51374445818522,0.49602485460134,0.500131621060127,5,5,2.0
radial,200,0.660443225329564,0.660443225329564,0.561199800550937,0.587702120255641,5,5,2.0
radial,500,0.756624385149249,0.756624385149249,0.727772197796644,0.727772197796644,5,5,4.0
radial,500,0.791291533739129,0.791291533739129,0.746331852373776,0.766387600388833,5,5,1.0
radial,300,0.806634832058561,0.727895075352702,0.570923774313605,0.570923774313605,3,5,4.0
radial,300,0.630967348184315,0.550627606550707,0.630967348184315,0.516740921574611,1,5,1.0
radial,500,0.503779042642531,0.501757564700525,0.501757564700525,0.503779042642531,2,1,1.0
radial,500,0.763416583416583,0.720642946796793,0.763416583416583,0.763416583416583,2,1,2.0
radial,500,0.607203733395538,0.607203733395538,0.581111559221001,0.581111559221001,1,1,4.0
radial,500,0.536635934753785,0.517097221793963,0.536635934753785,0.536635934753785,2,1,3.0
radial,500,0.55622,0.55622,,,1,1,4.0
radial,1000,0.673960476709983,0.673960476709983,0.673960476709983,0.636910844737823,5,5,5.0
radial,500,0.729358452220294,0.609221872790952,0.609221872790952,0.57644712743397,1,5,5.0
radial,300,0.694048969288277,0.481723126690822,0.672055046316932,0.634020106712094,5,1,3.0
radial,300,0.504220176108721,0.504220176108721,0.504220176108721,,1,1,1.0
radial,500,0.768744425890434,0.768744425890434,0.756054431772899,0.750641615590429,1,1,2.0
radial,500,0.608388325757048,0.608388325757048,,,1,1,5.0
radial,500,0.563685776649163,0.563685776649163,0.563685776649163,0.552256337774922,1,1,1.0
radial,300,0.664605555555556,0.538527777777778,0.558372222222222,0.576172727272727,2,5,3.0
radial,500,0.568769629384861,0.568769629384861,,,1,1,5.0
radial,300,0.603794362122979,0.603794362122979,,,1,1,3.0
radial,1000,0.865505400067612,0.865505400067612,0.833205591270107,0.833205591270107,5,5,4.0
radial,200,0.545144155151107,0.545144155151107,0.545144155151107,,1,1,1.0
radial,300,0.774106317936229,0.774106317936229,0.702821974615853,0.685576337649178,1,1,2.0
random,1000,0.925866456646896,0.888156466063761,0.915847652938993,0.925866456646896,4,2,5.0
random,200,0.785188804282856,0.698793107929,0.641852958756724,0.759309233607942,3,5,1.0
random,200,0.866037044502959,0.742006622739051,0.82218292114447,0.826049160293803,5,1,3.0
random,200,0.754049762710075,0.754049762710075,0.754049762710075,0.736515818595261,1,1,1.0
random,500,0.869845312733244,0.748052155379742,0.748052155379742,0.849378431274983,2,5,5.0
random,200,0.619530212161846,0.619530212161846,,,1,1,4.0
random,200,0.528928164092497,0.528418101430902,0.528418101430902,0.528928164092497,2,1,1.0
random,500,0.683643284287047,0.683643284287047,,,1,1,3.0
random,500,0.621951549478697,0.621951549478697,0.595456986984459,0.581057517707469,5,5,3.0
random,200,0.73723747801391,0.73723747801391,0.735437745074309,0.735437745074309,1,1,4.0
random,200,0.514623500798616,0.513506670188698,0.490461773871912,0.514623500798616,2,1,5.0
random,200,0.628510477211965,0.564705754777246,0.628510477211965,0.584143999558356,2,1,3.0
random,200,0.712964686898777,0.712964686898777,0.672763581166346,0.672763581166346,1,1,5.0
random,200,0.659454663310913,0.634976232299265,0.659454663310913,0.659454663310913,4,1,4.0
random,500,0.931176783812567,0.909637476212923,0.680947642242358,0.853774943696643,3,5,2.0
random,1000,0.768536643451693,0.768536643451693,0.768114068971126,0.603683223067048,5,5,3.0
random,200,0.532706486262421,0.526410682592895,0.490730101940204,0.490730101940204,2,5,4.0
random,200,0.800546098095399,0.749889319624698,0.749889319624698,0.759869655598629,2,5,5.0
random,1000,0.749152638878593,0.749152638878593,0.727579442455182,0.727579442455182,1,1,4.0
random,200,0.796264683331597,0.750900969493934,0.732084131449379,0.771100318177811,5,2,1.0
random,200,0.513545473553837,0.513545473553837,,,1,1,3.0
random,500,0.770253206349206,0.683301079365079,0.73189180952381,0.770253206349206,4,1,5.0
random,500,0.511629971590909,0.511629971590909,0.489869663697789,0.489869663697789,1,1,5.0
random,300,0.779750817858486,0.779750817858486,0.720852042161307,0.771700439792507,5,5,2.0
random,500,0.842439963579802,0.803497961902112,0.784925873937217,0.784925873937217,3,5,4.0
random,200,0.319231423005008,0.319231423005008,0.319231423005008,0.318924149112828,1,1,1.0
random,500,0.704039384528515,0.679581451157538,0.639773433088651,0.704039384528515,4,1,5.0
random,500,0.834260960409237,0.725310810107633,0.789180486008542,0.789180486008542,5,1,2.0
random,200,0.583583752417795,0.549687685364281,0.57585918762089,0.583440876853643,1,5,3.0
random,200,0.738369776030182,0.566314195382449,0.604041021281118,0.604041021281118,1,5,4.0
random,200,0.531245636084346,0.497160181888004,0.464927209886887,0.531245636084346,4,5,1.0
random,300,0.733779900297432,0.628889447446693,0.595559465460182,0.614254953709522,3,5,2.0
random,300,0.695031687973447,0.599764563585619,0.541851948872352,0.695031687973447,4,1,5.0
random,1000,0.569332998996991,0.569332998996991,0.554580407890338,0.554580407890338,1,1,5.0
random,1000,0.855924850017283,0.855924850017283,0.845240800981102,0.845240800981102,2,2,4.0
random,500,0.529841411659594,0.529841411659594,0.519003797185615,0.519003797185615,1,1,2.0
random,200,0.443800345962428,0.404196077137894,0.443800345962428,0.395906172350859,1,5,1.0
random,300,0.529948498993739,0.529948498993739,0.508717436270125,0.508717436270125,1,1,3.0
random,300,0.511709883760919,0.488236381456771,0.488236381456771,0.4953422690694,5,1,1.0
random,300,0.844129150462155,0.844129150462155,0.753906641943498,0.746428987112647,1,1,5.0
random,500,0.469818908386804,0.4585358740035,0.458575369434182,0.465393394743665,3,1,2.0
random,500,0.783333545129535,0.678179908165167,0.678179908165167,0.726361955471967,2,5,5.0
random,200,0.754717032407093,0.754717032407093,0.73996467151301,0.550878456416876,1,1,3.0
random,200,0.956643597554172,0.936738468233246,0.956643597554172,0.956643597554172,4,5,4.0
random,500,0.740967979670655,0.661497074233522,0.561731055007632,0.740967979670655,4,1,5.0
random,300,0.801616952301884,0.801616952301884,0.795243609230632,0.790360084520142,1,1,2.0
random,1000,0.674270780010614,0.671078069940623,0.643953731925066,0.643953731925066,5,1,4.0
random,500,0.607432578254927,0.607432578254927,0.607432578254927,0.560764733761865,5,5,5.0
random,1000,0.785669594188071,0.657594119996676,0.731512116695081,0.712599520878236,1,5,2.0
random,500,0.862457644226328,0.737795663544324,0.814312630374807,0.814312630374807,3,5,4.0
random,500,0.577810316166951,0.497118514615727,0.536428020045826,0.536428020045826,1,5,4.0
random,1000,0.813616498874832,0.813616498874832,0.780331401812276,0.780331401812276,1,1,4.0
random,1000,0.875763290229885,0.846507573036398,0.875763290229885,0.854649335488506,1,5,1.0
random,300,0.555677672727273,0.482468072727273,0.555664872727273,0.533502254545455,3,5,2.0
random,300,0.551995345454545,0.543422254545455,0.493746036363636,0.551995345454545,4,5,1.0
random,300,0.846979190374823,0.846979190374823,0.846979190374823,0.829026258596299,1,1,1.0
random,500,0.886117306135205,0.879134290760496,0.865386664204441,0.851020521707838,2,5,3.0
random,300,0.598734430546412,0.567748255431205,0.598734430546412,0.598734430546412,2,1,4.0
random,500,0.806769410945655,0.806769410945655,0.806769410945655,0.794353124089799,1,1,1.0
random,1000,0.951129747487909,0.944389672614469,0.949354721558506,0.943174575265391,3,2,5.0
random,1000,0.91118965116597,0.889727541758933,0.882129261324804,0.882129261324804,5,1,4.0
random,1000,0.501987468488164,0.468467243381207,0.474696388037532,0.501987468488164,4,5,2.0
random,1000,0.814864396845695,0.762894288150043,0.762894288150043,0.801975936434356,3,5,5.0
random,500,0.750617015693927,0.636243624854458,0.636243624854458,0.737521318814674,3,1,1.0
random,200,0.539677428387422,0.539677428387422,0.451692760939394,0.451692760939394,1,1,4.0
random,200,0.653213411846952,0.580644779650991,0.580644779650991,0.639890296039364,5,1,1.0
random,1000,0.694746821425151,0.694746821425151,0.686149404989943,0.686149404989943,1,1,2.0
random,1000,0.951540336879433,0.94302304964539,0.951540336879433,0.951540336879433,4,1,4.0
random,1000,0.806939289477259,0.806939289477259,,,1,1,4.0
random,300,0.797937121090187,0.497719834755083,0.413400665271742,0.489531358978486,1,5,2.0
random,300,0.560059259259259,0.532353276353276,0.532353276353276,0.543650712250712,3,5,5.0
random,300,0.642447947147335,0.633304288643526,0.633304288643526,0.561722133354141,1,5,5.0
random,1000,0.842571972517668,0.814641202890609,0.782881148750228,0.782881148750228,2,5,4.0
random,1000,0.927910170668649,0.919680257892813,0.919680257892813,0.927910170668649,4,5,5.0
random,1000,0.838748474649316,0.826207222842902,0.826207222842902,0.838748474649316,4,5,5.0
random,200,0.767488136523131,0.731638394946985,0.731638394946985,0.767488136523131,4,5,5.0
random,300,0.623010182131077,0.588982888078507,0.608906035524779,0.572150744709184,3,5,1.0
random,300,0.67977823107659,0.633999589230367,0.650656764629,0.67977823107659,4,5,2.0
random,500,0.577995566008059,0.529529362713523,0.565552426462144,0.565552426462144,2,5,4.0
random,200,0.889053734089401,0.889053734089401,0.889053734089401,0.86817327220446,5,5,5.0
random,200,0.770391636774962,0.770391636774962,0.642991731137982,0.706428178249324,1,1,5.0
random,500,0.555157461966111,0.555157461966111,0.532133226805153,0.520989380472053,1,1,5.0
random,200,0.45797968677865,0.453216555985653,0.45797968677865,0.45797968677865,2,1,5.0
random,200,0.436915167095116,0.436915167095116,0.408735685907922,0.408735685907922,1,1,2.0
random,1000,0.981919479254188,0.969106973667745,0.969106973667745,0.981919479254188,4,2,2.0
random,500,0.841854636591479,0.612531328320802,0.482205513784461,0.482205513784461,3,5,4.0
random,500,0.908740198902778,0.908740198902778,0.908740198902778,0.885423482552168,5,5,5.0
random,500,0.848677418090098,0.82594336334845,0.830470135176932,0.830470135176932,3,5,4.0
random,500,0.526660533320786,0.526660533320786,,,1,1,3.0
random,300,0.554552397029713,0.554552397029713,,,1,1,3.0
random,300,0.743725466020169,0.743725466020169,,0.663927845368185,1,1,
random,1000,0.772810892098003,0.762031291484724,0.772810892098003,0.763824218631121,2,5,2.0
random,300,0.73225027393278,0.490203020838768,0.627699883966795,0.627699883966795,2,1,4.0
random,300,0.703181978349764,0.703181978349764,,,1,1,5.0
random,1000,0.925766867219984,0.882533746230916,0.925766867219984,0.925766867219984,4,5,4.0
random,1000,0.912091570882765,0.890217286499994,0.912091570882765,0.892092454732816,1,5,1.0
random,300,0.756572495600424,0.683039132712691,0.683039132712691,0.683551297035156,3,5,5.0
random,300,0.902818441477485,0.829491571756314,0.829491571756314,0.8903945102728,3,5,5.0
random,500,0.865289560234122,0.77408006623904,0.865217888149447,0.865217888149447,3,5,4.0
random,500,0.71416814029398,0.6010311313963,0.6010311313963,0.64655048891809,3,5,5.0
random,500,0.718363638789528,0.697135264100801,0.697135264100801,0.648133458024184,2,5,5.0
random,1000,0.564095858743292,0.564095858743292,0.546783962175337,0.546783962175337,1,1,2.0
random,1000,0.713330644076913,0.680521715745596,0.552180538747703,0.713330644076913,4,1,5.0
random,500,0.496135595929228,0.491024453141198,0.496135595929228,0.496135595929228,4,1,4.0
s_shaped,200,0.615750451880594,0.569012444596488,0.615750451880594,0.497580800851446,2,5,2.0
s_shaped,1000,0.821654646474344,0.750501008016128,0.750501008016128,0.821654646474344,4,5,5.0
s_shaped,1000,0.653016991330301,0.617674064116567,0.617674064116567,0.652476885469552,2,5,5.0
s_shaped,300,0.676238653697082,0.676238653697082,,,1,1,3.0
s_shaped,500,0.565884824085419,0.565884824085419,0.518724212947913,0.518724212947913,1,1,2.0
s_shaped,500,0.548804540432467,0.53304504872691,0.53304504872691,0.548804540432467,4,1,1.0
s_shaped,500,0.74165,0.728516,0.728516,0.716182,3,5,5.0
s_shaped,500,0.69490628740928,0.621797365586612,0.621797365586612,0.69490628740928,2,1,1.0
s_shaped,500,0.600567700313466,0.587648866250246,0.600567700313466,0.57812182644619,2,5,2.0
s_shaped,500,0.806686244569487,0.806686244569487,0.753764788630789,0.753764788630789,5,5,4.0
s_shaped,500,0.601176264659548,0.601176264659548,0.598218599184817,0.498402640594134,1,1,5.0
s_shaped,300,0.715321251565056,0.715321251565056,0.715321251565056,0.709104027744999,5,5,5.0
s_shaped,500,0.65349929581973,0.646892604506754,0.65349929581973,0.65349929581973,4,1,4.0
s_shaped,300,0.665512556142199,0.665512556142199,0.665512556142199,0.63508846179629,1,1,1.0
s_shaped,500,0.616390427624638,0.616390427624638,0.616390427624638,0.583394754975153,5,5,5.0
s_shaped,300,0.880657203659332,0.579445860050962,0.591005276189943,0.880657203659332,4,5,2.0
s_shaped,1000,0.994131649419777,0.985978073457824,0.994131649419777,0.994131649419777,4,5,4.0
s_shaped,500,0.901569425110802,0.901569425110802,0.897410358565737,0.882169614713835,1,1,5.0
s_shaped,500,0.420836587763609,0.417224295167909,0.420836587763609,0.420836587763609,2,1,3.0
s_shaped,500,0.691012045372002,0.689776391711215,0.65529465087031,0.691012045372002,4,1,5.0
s_shaped,1000,0.976939524129544,0.940457189260113,0.913978494623656,0.976939524129544,4,1,2.0
s_shaped,1000,0.893628074512298,0.874544498177993,0.876781007124029,0.870690982763931,5,1,2.0
s_shaped,1000,0.92439969759879,0.905479121916488,0.92439969759879,0.820993283973136,2,1,2.0
s_shaped,500,0.743010226691836,0.687000007002528,0.603762958427993,0.743010226691836,4,5,1.0
s_shaped,500,0.649086855585733,0.647079669760369,0.590556115609899,0.649086855585733,4,5,3.0
s_shaped,200,0.649522277703092,0.622596384674477,0.485635822770629,0.649522277703092,4,5,2.0
s_shaped,300,0.725682778625191,0.718802230501863,0.725682778625191,0.725682778625191,2,1,5.0
s_shaped,300,0.632047695863365,0.632047695863365,0.608563293626784,0.59366708703405,1,1,2.0
s_shaped,200,0.546672988192698,0.529887233855076,0.540223129175411,0.493581181210849,1,5,3.0
s_shaped,300,0.961057649518846,0.961057649518846,0.8666698000282,0.954175087575788,1,1,2.0
s_shaped,300,0.713793414072665,0.670289760784706,0.633864978480633,0.59564458012211,5,1,2.0
s_shaped,1000,0.990444027517198,0.973984240150094,0.98765478424015,0.990444027517198,4,5,3.0
s_shaped,200,0.594349280113357,0.555893283859889,0.555893283859889,0.554369753953673,1,5,5.0
s_shaped,300,0.866934669732429,0.812225078376834,0.860066840044962,0.866934669732429,2,1,5.0
s_shaped,1000,0.971980971980972,0.971980971980972,0.925405925405925,0.947284947284947,5,5,3.0
s_shaped,1000,0.932702736776383,0.921022508965164,0.930034199699027,0.930034199699027,3,5,4.0
s_shaped,200,0.706098776003425,0.706098776003425,0.54362863567796,0.560941244963368,5,5,2.0
s_shaped,500,0.946915855883247,0.893736698084524,0.946915855883247,0.946915855883247,4,1,4.0
s_shaped,500,0.720783214768987,0.67101769314087,0.668557895505356,0.668557895505356,1,5,4.0
s_shaped,500,0.815250176011265,0.760333661354327,0.698752220142089,0.772677451356887,3,5,2.0
s_shaped,300,0.712354139377261,0.702147400846823,0.712354139377261,0.712354139377261,4,1,4.0
s_shaped,300,0.554903055182127,0.549046555918315,0.549046555918315,0.554903055182127,2,1,1.0
s_shaped,500,0.633335633611667,0.491338451952686,0.567432659351782,0.567432659351782,2,5,4.0
s_shaped,500,0.602214117374029,0.602214117374029,0.594588646721538,0.581930045334688,1,1,3.0
s_shaped,500,0.825569383048241,0.678211989076815,0.772747293228266,0.823011263533859,3,5,2.0
s_shaped,500,0.971449999198962,0.966102568929332,0.966102568929332,0.968224318717057,3,2,2.0
s_shaped,1000,0.996814741994101,0.996814741994101,0.996814741994101,0.986397898229757,5,5,5.0
s_shaped,1000,0.743872887288729,0.714275927592759,0.738288328832883,0.738288328832883,3,5,4.0
s_shaped,500,0.773613,0.772413,0.7566155,0.7566155,3,1,4.0
s_shaped,300,0.89755794059731,0.735058478683286,0.699651920941906,0.89755794059731,4,1,2.0
s_shaped,1000,0.985646296896702,0.978665077592452,0.984813734084241,0.985646296896702,4,1,2.0
s_shaped,1000,0.975709060796356,0.96755207380093,0.969179270691754,0.971540556407325,5,1,2.0
s_shaped,1000,0.984332475505891,0.956949202740779,0.95794677734375,0.95794677734375,3,1,4.0
s_shaped,200,0.524937069541658,0.524937069541658,0.486279359209858,0.486279359209858,5,5,4.0
s_shaped,300,0.597092212008386,0.597092212008386,0.527561831438648,0.527561831438648,1,1,4.0
s_shaped,300,0.568085025496244,0.540293269331775,0.540293269331775,0.541217676995555,2,5,5.0
s_shaped,1000,0.976417146474723,0.952166212111666,0.956304712870257,0.960820259251369,3,1,2.0
s_shaped,200,0.662396961572654,0.65024485220367,0.65024485220367,0.659297933681403,2,5,5.0
s_shaped,300,0.690215167675531,0.690215167675531,0.657615899339662,0.657615899339662,5,5,4.0
s_shaped,300,0.918862418862419,0.918862418862419,0.708491208491209,0.7000737000737,1,1,5.0
s_shaped,300,0.77132432097135,0.767053253774827,0.77132432097135,0.77132432097135,4,1,4.0
s_shaped,500,0.5296875,0.529024439102564,0.520385116185897,0.518678886217949,2,1,5.0
s_shaped,500,0.905757996188097,0.905757996188097,0.743304143442886,0.904777992664488,5,5,3.0
s_shaped,500,0.563419637273296,0.550786741713571,0.550786741713571,0.518314946841776,1,2,2.0
s_shaped,500,0.979544490720181,0.975809758712708,0.979544490720181,0.979544490720181,2,1,3.0
